101195302,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, ADMINISTERING DRUG TO COMMIT",Thursday,12/02/2010,18:00,BAYVIEW,NONE,1200 Block of REVERE AV,-122.383599364346,37.7280102316098,"(37.7280102316098, -122.383599364346)",10119530204146
110005067,"SEX OFFENSES, FORCIBLE",ENGAGING IN LEWD ACT,Sunday,01/02/2011,13:55,BAYVIEW,NONE,4500 Block of 3RD ST,-122.389877486888,37.7367416338184,"(37.7367416338184, -122.389877486888)",11000506713115
110028520,"SEX OFFENSES, FORCIBLE",ENGAGING IN LEWD ACT,Monday,01/10/2011,07:20,BAYVIEW,NONE,900 Block of MANSELL ST,-122.41052681995,37.7192526376694,"(37.7192526376694, -122.41052681995)",11002852013115
110064524,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Thursday,01/20/2011,11:09,BAYVIEW,UNFOUNDED,2100 Block of OAKDALE AV,-122.398787492126,37.7393294944378,"(37.7393294944378, -122.398787492126)",11006452415017
110092622,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Friday,01/28/2011,08:20,BAYVIEW,NONE,SAN BRUNO AV / SILVER AV,-122.405610268222,37.732438864982,"(37.732438864982, -122.405610268222)",11009262204144
110093153,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Monday,01/17/2011,12:00,BAYVIEW,"ARREST, BOOKED",1000 Block of CONNECTICUT ST,-122.397201937993,37.7535351242762,"(37.7535351242762, -122.397201937993)",11009315302004
110094377,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,01/26/2011,10:15,BAYVIEW,JUVENILE BOOKED,600 Block of DEHARO ST,-122.401191922623,37.7616428225519,"(37.7616428225519, -122.401191922623)",11009437704144
110129510,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",Thursday,02/10/2011,20:30,BAYVIEW,EXCEPTIONAL CLEARANCE,1500 Block of INNES AV,-122.387956285705,37.7388558975139,"(37.7388558975139, -122.387956285705)",11012951002204
110129510,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Thursday,02/10/2011,20:30,BAYVIEW,EXCEPTIONAL CLEARANCE,1500 Block of INNES AV,-122.387956285705,37.7388558975139,"(37.7388558975139, -122.387956285705)",11012951004147
110135993,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Monday,02/14/2011,15:50,BAYVIEW,"ARREST, BOOKED",1000 Block of GRIFFITH ST,-122.378920771859,37.7286119710993,"(37.7286119710993, -122.378920771859)",11013599302104
